Time,X,Y,P
23924,0.334,0.295,0.017
23932,0.334,0.296,0.099
23932,0.334,0.296,0.099
23949,0.335,0.3,0.265
23969,0.335,0.304,0.38
23981,0.336,0.306,0.485
24001,0.335,0.308,0.606
24017,0.335,0.307,0.712
24035,0.334,0.301,0.856
24051,0.334,0.289,0.974
24065,0.333,0.278,1
24081,0.333,0.259,1
24099,0.335,0.246,1
24117,0.337,0.24,1
24133,0.341,0.242,1
24151,0.344,0.251,1
24165,0.348,0.262,1
24183,0.352,0.279,1
24199,0.353,0.289,1
24214,0.353,0.296,1
24231,0.352,0.298,1
24250,0.352,0.291,1
24267,0.352,0.281,1
24284,0.353,0.267,1
24299,0.355,0.255,1
24315,0.358,0.249,1
24331,0.364,0.251,1
24349,0.369,0.261,1
24365,0.374,0.275,1
24382,0.374,0.288,1
24398,0.373,0.302,1
24415,0.369,0.318,1
24432,0.366,0.327,1
24449,0.364,0.329,1
24465,0.365,0.328,0.823
24481,0.366,0.326,0.229
24491,0.368,0.325,0.026
24492,NaN,NaN,NaN
