Time,X,Y,P
32724,0.618,0.406,0.015
32730,0.618,0.407,0.112
32730,0.618,0.407,0.112
32747,0.617,0.409,0.265
32764,0.617,0.411,0.298
32780,0.617,0.412,0.329
32795,0.617,0.411,0.448
32812,0.616,0.408,0.55
32831,0.616,0.401,0.618
32847,0.616,0.394,0.653
32864,0.616,0.386,0.7
32866,0.616,0.384,0.706
32879,0.616,0.375,0.724
32894,0.617,0.366,0.728
32911,0.618,0.355,0.728
32931,0.619,0.345,0.733
32946,0.622,0.34,0.733
32963,0.624,0.338,0.741
32980,0.626,0.339,0.743
32997,0.629,0.344,0.743
33011,0.631,0.351,0.745
33028,0.633,0.359,0.745
33047,0.635,0.373,0.743
33064,0.637,0.384,0.745
33080,0.638,0.392,0.749
33097,0.639,0.396,0.774
33113,0.639,0.399,0.79
33129,0.639,0.4,0.808
33145,0.639,0.399,0.812
33161,0.639,0.398,0.823
33177,0.638,0.392,0.841
33197,0.638,0.382,0.864
33212,0.638,0.373,0.897
33229,0.638,0.36,0.94
33245,0.638,0.348,0.968
33261,0.638,0.333,0.987
33277,0.639,0.319,1
33297,0.639,0.301,1
33313,0.64,0.291,1
33329,0.641,0.28,1
33346,0.641,0.271,1
33361,0.64,0.265,1
33379,0.638,0.259,1
33394,0.636,0.254,1
33411,0.633,0.249,1
33428,0.629,0.247,1
33444,0.627,0.247,1
33461,0.623,0.247,1
33478,0.621,0.248,0.901
33494,0.62,0.251,0.491
33511,0.619,0.254,0.001
33512,NaN,NaN,NaN
