Time,X,Y,P
6801,0.782,0.7,0.114
6812,0.782,0.702,0.515
6813,0.782,0.702,0.515
6831,0.781,0.709,0.702
6846,0.78,0.72,0.749
6863,0.779,0.732,0.767
6880,0.781,0.752,0.771
6896,0.782,0.778,0.796
6912,0.784,0.801,0.845
6929,0.786,0.824,0.882
6946,0.789,0.845,0.892
6963,0.793,0.854,0.81
6979,0.797,0.859,0.593
6996,0.802,0.855,0.288
7012,0.803,0.849,0.026
7013,NaN,NaN,NaN
7127,0.777,0.784,0.065
7128,0.776,0.784,0.259
7128,0.776,0.784,0.259
7148,0.771,0.781,0.866
7163,0.769,0.781,0.997
7179,0.772,0.782,0.96
7196,0.779,0.782,0.681
7212,0.788,0.782,0.319
7226,0.794,0.784,0.034
7227,NaN,NaN,NaN
