Time,X,Y,P
2550,0.042,0.725,0.022
2554,0.043,0.725,0.106
2555,0.043,0.725,0.106
2575,0.044,0.725,0.438
2595,0.044,0.727,0.659
2617,0.044,0.739,0.81
2637,0.045,0.758,0.884
2658,0.046,0.774,0.894
2681,0.049,0.794,0.907
2701,0.051,0.804,0.911
2725,0.052,0.811,0.907
2741,0.052,0.814,0.919
2762,0.053,0.815,0.923
2783,0.054,0.814,0.942
2806,0.056,0.809,0.956
2824,0.058,0.802,0.96
2845,0.061,0.792,0.96
2867,0.065,0.775,0.96
2887,0.068,0.761,0.966
2907,0.072,0.747,0.966
2931,0.075,0.735,0.978
2951,0.076,0.734,1
2972,0.076,0.741,1
2991,0.077,0.758,1
3011,0.078,0.778,1
3032,0.079,0.804,1
3056,0.081,0.829,1
3076,0.081,0.84,1
3098,0.082,0.846,0.411
3113,0.083,0.845,0.017
3114,NaN,NaN,NaN
