Time,X,Y,P
22486,0.755,0.308,0.038
22496,0.755,0.308,0.134
22496,0.755,0.308,0.134
22513,0.754,0.308,0.21
22563,0.755,0.308,0.433
22580,0.758,0.309,0.476
22596,0.764,0.312,0.485
22612,0.771,0.314,0.54
22630,0.778,0.316,0.608
22647,0.783,0.315,0.646
22664,0.785,0.311,0.696
22679,0.784,0.304,0.72
22697,0.78,0.292,0.728
22714,0.773,0.279,0.733
22729,0.765,0.266,0.741
22747,0.754,0.252,0.8
22763,0.749,0.242,0.839
22779,0.747,0.235,0.862
22796,0.751,0.229,0.878
22814,0.759,0.227,0.882
22831,0.77,0.227,0.884
22847,0.784,0.229,0.872
22863,0.794,0.229,0.669
22881,0.804,0.227,0.083
22886,0.805,0.226,0.028
22887,NaN,NaN,NaN
