Time,X,Y,P
6552,0.335,0.808,0.03
6554,0.335,0.809,0.101
6554,0.335,0.809,0.101
6564,0.334,0.812,0.247
6580,0.333,0.813,0.347
6597,0.332,0.807,0.524
6613,0.332,0.796,0.687
6630,0.333,0.775,0.839
6646,0.334,0.751,0.923
6662,0.336,0.732,0.952
6680,0.338,0.715,0.962
6696,0.341,0.701,0.97
6712,0.342,0.692,0.968
6730,0.343,0.688,0.968
6746,0.343,0.689,0.968
6763,0.341,0.694,0.956
6779,0.338,0.707,0.909
6796,0.335,0.725,0.882
6813,0.333,0.741,0.872
6829,0.331,0.759,0.845
6847,0.331,0.78,0.823
6863,0.332,0.798,0.817
6881,0.335,0.809,0.821
6897,0.339,0.814,0.823
6912,0.344,0.814,0.837
6930,0.349,0.809,0.843
6947,0.35,0.799,0.837
6964,0.347,0.787,0.843
6980,0.343,0.774,0.839
6996,0.337,0.764,0.78
7012,0.333,0.759,0.587
7029,0.331,0.758,0.198
7038,0.331,0.759,0.009
7039,NaN,NaN,NaN
