Time,X,Y,P
33042,0.647,0.761,0.001
33050,0.646,0.761,0.153
33050,0.646,0.761,0.153
33067,0.645,0.761,0.315
33083,0.646,0.76,0.427
33101,0.649,0.758,0.446
33116,0.655,0.754,0.452
33133,0.661,0.753,0.45
33150,0.666,0.753,0.458
33166,0.669,0.755,0.497
33184,0.67,0.76,0.595
33201,0.669,0.766,0.671
33216,0.667,0.772,0.728
33234,0.664,0.779,0.79
33250,0.658,0.784,0.827
33267,0.653,0.782,0.837
33284,0.646,0.775,0.847
33300,0.641,0.765,0.849
33317,0.636,0.748,0.864
33334,0.635,0.729,0.872
33350,0.636,0.716,0.872
33367,0.64,0.707,0.87
33383,0.646,0.701,0.872
33400,0.652,0.7,0.86
33417,0.655,0.699,0.804
33434,0.658,0.7,0.583
33450,0.662,0.701,0.204
33462,0.663,0.704,0.011
33463,NaN,NaN,NaN
