Time,X,Y,P
13562,0.341,0.308,0.003
13582,0.341,0.312,0.294
13582,0.341,0.312,0.294
13599,0.34,0.315,0.446
13625,0.341,0.313,0.808
13642,0.342,0.305,0.978
13662,0.345,0.293,1
13686,0.349,0.281,1
13707,0.351,0.28,1
13727,0.352,0.287,1
13748,0.354,0.296,1
13768,0.355,0.302,1
13789,0.357,0.302,1
13811,0.359,0.296,1
13832,0.36,0.291,1
13851,0.362,0.287,1
13871,0.365,0.286,1
13892,0.368,0.291,1
13915,0.372,0.307,1
13932,0.374,0.324,1
13956,0.375,0.336,1
13976,0.376,0.338,0.319
13986,0.376,0.339,0.005
13987,NaN,NaN,NaN
