Time,X,Y,P
1750,0.046,0.858,0.017
1751,0.046,0.859,0.067
1752,0.046,0.859,0.067
1776,0.046,0.86,0.239
1793,0.046,0.859,0.347
1824,0.045,0.852,0.423
1840,0.045,0.845,0.489
1863,0.045,0.827,0.604
1866,0.045,0.82,0.632
1875,0.045,0.807,0.661
1892,0.044,0.781,0.688
1909,0.044,0.754,0.71
1929,0.044,0.738,0.737
1941,0.044,0.734,0.751
1958,0.045,0.74,0.763
1974,0.047,0.756,0.761
1995,0.049,0.78,0.763
2011,0.052,0.806,0.769
2026,0.056,0.826,0.782
2042,0.06,0.839,0.792
2058,0.065,0.846,0.804
2075,0.068,0.845,0.81
2093,0.071,0.832,0.86
2110,0.072,0.806,0.931
2127,0.073,0.778,0.96
2141,0.074,0.752,0.954
2159,0.077,0.733,0.474
2175,0.081,0.728,0.026
2176,NaN,NaN,NaN
