Time,X,Y,P
12864,0.063,0.349,0.003
12867,0.063,0.351,0.069
12867,0.063,0.351,0.069
12883,0.061,0.36,0.343
12900,0.059,0.364,0.495
12917,0.059,0.365,0.679
12934,0.059,0.358,0.862
12951,0.06,0.342,0.96
12966,0.061,0.32,1
12983,0.061,0.293,1
13000,0.061,0.274,1
13017,0.061,0.264,1
13034,0.062,0.264,1
13050,0.066,0.276,1
13066,0.072,0.292,1
13084,0.079,0.308,1
13101,0.084,0.311,1
13117,0.087,0.302,1
13134,0.088,0.285,1
13150,0.088,0.271,1
13168,0.089,0.258,0.694
13185,0.091,0.255,0.052
13191,0.091,0.256,0.003
13192,NaN,NaN,NaN
