Time,X,Y,P
11554,0.331,0.339,0.034
11579,0.33,0.339,0.397
11579,0.33,0.339,0.397
11584,0.33,0.34,0.423
11604,0.329,0.341,0.517
11625,0.33,0.339,0.616
11646,0.332,0.333,0.737
11667,0.334,0.325,0.78
11688,0.336,0.311,0.8
11709,0.338,0.3,0.802
11731,0.339,0.294,0.835
11751,0.341,0.296,0.864
11773,0.344,0.304,0.94
11793,0.347,0.311,0.993
11815,0.351,0.318,1
11835,0.353,0.318,1
11859,0.354,0.313,1
11878,0.357,0.307,1
11899,0.361,0.301,1
11917,0.364,0.299,1
11940,0.367,0.302,1
11961,0.37,0.307,1
11981,0.371,0.318,1
12003,0.373,0.328,1
12023,0.374,0.336,0.403
12039,0.374,0.34,0.005
12040,NaN,NaN,NaN
