Time,X,Y,P
8188,0.634,0.741,0.038
8189,0.634,0.74,0.153
8189,0.634,0.74,0.153
8201,0.634,0.74,0.257
8216,0.633,0.738,0.569
8233,0.633,0.735,0.767
8251,0.634,0.732,0.946
8269,0.637,0.728,1
8285,0.639,0.725,1
8286,0.64,0.725,1
8300,0.643,0.724,1
8317,0.646,0.726,1
8334,0.649,0.732,1
8350,0.65,0.738,1
8367,0.649,0.742,1
8383,0.647,0.746,1
8401,0.642,0.746,1
8419,0.636,0.741,1
8433,0.633,0.738,1
8453,0.627,0.724,1
8467,0.627,0.715,1
8485,0.628,0.707,1
8501,0.633,0.7,1
8518,0.641,0.698,1
8533,0.647,0.699,1
8553,0.659,0.704,1
8567,0.666,0.708,1
8587,0.671,0.712,0.782
8605,0.67,0.713,0.073
8608,0.669,0.713,0.021
8609,NaN,NaN,NaN
