Time,X,Y,P
16181,0.759,0.298,0.001
16203,0.757,0.299,0.544
16203,0.757,0.299,0.544
16219,0.755,0.301,0.851
16239,0.755,0.304,0.983
16262,0.759,0.304,0.993
16282,0.767,0.305,0.96
16284,0.768,0.305,0.956
16302,0.778,0.306,0.942
16328,0.791,0.307,0.958
16343,0.798,0.306,0.981
16368,0.802,0.301,0.995
16387,0.802,0.293,0.997
16406,0.798,0.282,0.997
16428,0.788,0.264,0.991
16450,0.778,0.247,0.995
16470,0.769,0.234,1
16492,0.766,0.224,1
16512,0.77,0.221,1
16534,0.783,0.226,1
16555,0.794,0.231,1
16574,0.802,0.233,1
16594,0.805,0.232,1
16614,0.807,0.229,0.513
16630,0.808,0.228,0.044
16632,NaN,NaN,NaN
