Time,X,Y,P
6298,0.059,0.805,0.001
6311,0.059,0.806,0.044
6311,0.059,0.806,0.044
6333,0.058,0.808,0.126
6357,0.058,0.811,0.159
6374,0.057,0.811,0.177
6395,0.054,0.811,0.202
6416,0.051,0.808,0.222
6420,0.051,0.807,0.226
6438,0.047,0.802,0.241
6460,0.044,0.792,0.271
6480,0.042,0.779,0.304
6501,0.042,0.764,0.327
6522,0.044,0.752,0.343
6542,0.046,0.746,0.351
6566,0.05,0.747,0.36
6584,0.053,0.753,0.362
6607,0.055,0.765,0.362
6623,0.055,0.775,0.362
6647,0.054,0.789,0.366
6666,0.054,0.796,0.372
6686,0.054,0.799,0.38
6707,0.054,0.796,0.431
6731,0.055,0.785,0.524
6749,0.056,0.773,0.573
6770,0.058,0.759,0.591
6792,0.063,0.742,0.556
6816,0.066,0.726,0.083
6825,0.067,0.724,0.03
6827,NaN,NaN,NaN
