Time,X,Y,P
1744,0.037,0.8,0.022
1765,0.036,0.802,0.243
1765,0.036,0.802,0.243
1779,0.037,0.801,0.382
1811,0.039,0.784,0.423
1828,0.041,0.769,0.429
1849,0.043,0.76,0.44
1861,0.044,0.754,0.462
1877,0.045,0.751,0.511
1894,0.045,0.752,0.54
1911,0.046,0.759,0.548
1928,0.047,0.772,0.554
1944,0.047,0.786,0.558
1961,0.049,0.804,0.587
1977,0.052,0.814,0.634
1997,0.056,0.816,0.751
2011,0.06,0.809,0.827
2027,0.064,0.795,0.864
2046,0.067,0.779,0.845
2062,0.071,0.767,0.573
2078,0.075,0.758,0.032
2083,NaN,NaN,NaN
