Time,X,Y,P
11210,0.369,0.811,0.032
11211,0.37,0.811,0.12
11211,0.37,0.811,0.12
11235,0.371,0.812,0.394
11249,0.371,0.813,0.478
11267,0.371,0.814,0.524
11293,0.371,0.815,0.667
11308,0.37,0.815,0.788
11317,0.369,0.816,0.827
11333,0.367,0.816,0.854
11353,0.362,0.814,0.89
11354,0.361,0.813,0.896
11368,0.355,0.807,0.937
11385,0.348,0.798,0.993
11401,0.342,0.784,1
11417,0.336,0.758,1
11435,0.337,0.728,1
11449,0.341,0.713,1
11466,0.351,0.699,1
11483,0.362,0.696,1
11499,0.369,0.699,0.706
11517,0.374,0.706,0.081
11521,0.375,0.707,0.026
11522,NaN,NaN,NaN
