Time,X,Y,P
14463,0.055,0.206,0.017
14503,0.056,0.206,0.497
14503,0.056,0.206,0.497
14513,0.056,0.205,0.544
14530,0.057,0.201,0.692
14550,0.059,0.192,0.831
14568,0.061,0.184,0.899
14570,0.062,0.179,0.923
14580,0.062,0.175,0.948
14596,0.064,0.161,1
14616,0.065,0.148,1
14634,0.066,0.138,1
14646,0.067,0.134,1
14664,0.067,0.132,1
14680,0.067,0.133,1
14697,0.067,0.139,1
14715,0.069,0.149,1
14730,0.072,0.156,1
14747,0.075,0.168,1
14764,0.078,0.175,1
14780,0.081,0.179,1
14798,0.083,0.176,1
14815,0.085,0.168,1
14830,0.085,0.161,1
14847,0.087,0.152,1
14863,0.088,0.144,1
14884,0.088,0.139,1
14902,0.089,0.136,1
14914,0.09,0.135,0.37
14922,0.092,0.136,0.04
14924,NaN,NaN,NaN
