Time,X,Y,P
3184,0.057,0.802,0.028
3188,0.056,0.802,0.12
3189,0.056,0.802,0.12
3248,0.056,0.801,0.501
3270,0.056,0.799,0.649
3287,0.056,0.794,0.774
3303,0.055,0.788,0.872
3321,0.054,0.779,0.954
3373,0.053,0.769,1
3402,0.054,0.778,1
3422,0.055,0.789,1
3437,0.057,0.804,1
3452,0.06,0.813,1
3471,0.064,0.821,1
3491,0.068,0.825,1
3505,0.071,0.824,1
3521,0.073,0.816,1
3537,0.075,0.802,1
3555,0.075,0.787,1
3571,0.076,0.775,1
3588,0.076,0.764,1
3602,0.076,0.758,1
3623,0.077,0.758,0.448
3636,0.078,0.761,0.017
3638,NaN,NaN,NaN
