Time,X,Y,P
24639,0.317,0.706,0.03
24646,0.317,0.705,0.071
24646,0.317,0.705,0.071
24661,0.316,0.702,0.241
24678,0.316,0.701,0.329
24695,0.317,0.7,0.454
24716,0.318,0.699,0.599
24731,0.321,0.7,0.69
24746,0.324,0.702,0.753
24761,0.328,0.706,0.833
24782,0.333,0.713,0.874
24795,0.336,0.721,0.896
24812,0.341,0.732,0.907
24828,0.345,0.74,0.911
24845,0.349,0.748,0.913
24862,0.353,0.752,0.915
24879,0.354,0.752,0.917
24897,0.355,0.749,0.921
24912,0.355,0.748,0.925
24929,0.355,0.746,0.942
24946,0.355,0.744,0.995
24962,0.354,0.744,1
24981,0.353,0.745,1
24998,0.352,0.746,1
25012,0.351,0.748,1
25030,0.348,0.749,1
25045,0.344,0.749,1
25063,0.34,0.744,1
25078,0.336,0.734,1
25098,0.334,0.72,1
25114,0.333,0.707,1
25128,0.335,0.701,1
25150,0.343,0.696,1
25162,0.349,0.699,0.931
25179,0.359,0.705,0.241
25188,0.366,0.709,0.03
25189,NaN,NaN,NaN
