Time,X,Y,P
16640,0.355,0.3,0.022
16643,0.355,0.301,0.103
16643,0.355,0.301,0.103
16671,0.356,0.304,0.427
16687,0.356,0.307,0.601
16713,0.355,0.308,0.649
16729,0.356,0.306,0.726
16749,0.356,0.302,0.804
16773,0.356,0.293,0.907
16791,0.355,0.285,0.962
16793,0.355,0.284,0.968
16813,0.353,0.271,0.993
16835,0.351,0.254,1
16855,0.35,0.238,1
16875,0.348,0.227,1
16899,0.347,0.219,1
16917,0.345,0.22,1
16941,0.342,0.229,1
16960,0.339,0.242,1
16980,0.338,0.254,1
17000,0.338,0.261,1
17025,0.343,0.268,0.562
17041,0.347,0.275,0.011
17044,NaN,NaN,NaN
17121,0.357,0.322,0.091
17127,0.357,0.325,0.353
17127,0.357,0.325,0.353
17148,0.357,0.331,0.743
17167,0.355,0.336,0.876
17191,0.355,0.339,0.638
17203,0.356,0.339,0.003
17204,NaN,NaN,NaN
