Time,X,Y,P
17585,0.195,0.387,0.015
17601,0.196,0.386,0.112
17601,0.196,0.386,0.112
17616,0.196,0.384,0.237
17633,0.197,0.376,0.267
17650,0.199,0.367,0.345
17665,0.201,0.358,0.423
17685,0.204,0.338,0.526
17697,0.206,0.314,0.573
17713,0.21,0.289,0.597
17730,0.215,0.267,0.659
17749,0.219,0.26,0.724
17767,0.223,0.266,0.757
17783,0.226,0.281,0.767
17799,0.229,0.302,0.769
17816,0.234,0.333,0.774
17834,0.239,0.359,0.769
17849,0.244,0.374,0.618
17867,0.246,0.379,0.161
17874,0.247,0.378,0.036
17875,NaN,NaN,NaN
