Time,X,Y,P
1680,0.047,0.811,0.067
1709,0.048,0.811,0.362
1709,0.048,0.811,0.362
1726,0.049,0.809,0.44
1749,0.052,0.804,0.489
1768,0.054,0.796,0.534
1772,0.055,0.794,0.54
1790,0.056,0.784,0.562
1810,0.056,0.774,0.606
1832,0.056,0.767,0.681
1851,0.056,0.765,0.729
1872,0.056,0.771,0.788
1896,0.058,0.785,0.657
1916,0.063,0.8,0.554
1935,0.07,0.815,0.544
1957,0.076,0.824,0.673
1976,0.078,0.818,0.757
1999,0.079,0.801,0.786
2018,0.081,0.789,0.778
2041,0.087,0.781,0.405
2057,0.093,0.78,0.011
2059,NaN,NaN,NaN
