Time,X,Y,P
8464,0.202,0.346,0.054
8472,0.202,0.349,0.399
8472,0.202,0.349,0.399
8485,0.202,0.354,0.687
8502,0.204,0.361,0.872
8523,0.206,0.365,0.94
8539,0.207,0.361,1
8555,0.208,0.353,1
8569,0.209,0.342,1
8587,0.21,0.329,1
8607,0.211,0.315,1
8619,0.211,0.306,1
8639,0.212,0.293,1
8654,0.212,0.287,1
8671,0.213,0.285,1
8689,0.214,0.288,1
8703,0.215,0.294,1
8720,0.22,0.309,1
8737,0.225,0.327,1
8753,0.229,0.341,1
8771,0.233,0.353,1
8786,0.234,0.359,1
8803,0.235,0.361,1
8821,0.234,0.361,0.812
8842,0.234,0.356,0.144
8848,0.233,0.355,0.022
8850,NaN,NaN,NaN
