Time,X,Y,P
52962,0.349,0.324,0.005
52997,0.349,0.324,0.212
52998,0.349,0.324,0.212
53026,0.349,0.322,0.491
53038,0.35,0.322,0.575
53048,0.351,0.321,0.628
53064,0.351,0.318,0.708
53082,0.353,0.312,0.813
53099,0.355,0.301,0.901
53115,0.357,0.292,0.956
53132,0.357,0.281,1
53149,0.356,0.272,1
53165,0.354,0.265,1
53181,0.351,0.262,1
53199,0.346,0.262,1
53216,0.343,0.266,1
53232,0.341,0.272,1
53248,0.339,0.279,0.798
53265,0.339,0.289,0.175
53272,0.34,0.293,0.044
53273,NaN,NaN,NaN
53395,0.346,0.364,0.042
53399,0.346,0.365,0.122
53399,0.346,0.365,0.122
53414,0.345,0.366,0.39
53431,0.345,0.366,0.521
53456,0.345,0.366,0.581
53474,0.346,0.366,0.507
53481,0.346,0.365,0.452
53496,0.347,0.365,0.106
53497,NaN,NaN,NaN
