Time,X,Y,P
18042,0.503,0.318,0.036
18061,0.505,0.318,0.382
18061,0.505,0.318,0.382
18085,0.506,0.316,0.53
18103,0.506,0.312,0.655
18124,0.506,0.302,0.71
18147,0.506,0.288,0.726
18168,0.504,0.275,0.728
18187,0.501,0.267,0.757
18207,0.499,0.262,0.862
18230,0.498,0.264,0.974
18249,0.499,0.269,1
18272,0.503,0.281,1
18293,0.509,0.291,0.997
18313,0.516,0.299,0.808
18335,0.522,0.306,0.19
18346,0.523,0.308,0.007
18347,NaN,NaN,NaN
18412,0.511,0.302,0.028
18417,0.51,0.3,0.14
18417,0.51,0.3,0.14
18436,0.506,0.291,0.741
18457,0.505,0.282,1
18481,0.506,0.274,1
18499,0.511,0.268,1
18523,0.519,0.264,0.429
18538,0.524,0.262,0.019
18539,NaN,NaN,NaN
