Time,X,Y,P
10787,0.035,0.335,0.021
10795,0.035,0.336,0.067
10796,0.035,0.336,0.067
10814,0.035,0.34,0.2
10826,0.036,0.342,0.255
10846,0.036,0.344,0.278
10868,0.036,0.342,0.345
10877,0.036,0.34,0.354
10892,0.036,0.333,0.358
10910,0.036,0.316,0.368
10911,0.036,0.313,0.368
10927,0.037,0.298,0.394
10944,0.039,0.285,0.491
10962,0.044,0.281,0.534
10978,0.047,0.287,0.55
10993,0.051,0.3,0.552
11010,0.054,0.319,0.548
11026,0.054,0.332,0.552
11042,0.054,0.34,0.55
11060,0.054,0.342,0.562
11076,0.055,0.338,0.585
11094,0.056,0.324,0.597
11112,0.059,0.304,0.636
11126,0.063,0.289,0.653
11143,0.068,0.276,0.638
11159,0.074,0.273,0.251
11173,0.076,0.274,0.04
11174,NaN,NaN,NaN
